taxonomy_id	ensembl_gene_id	symbol	gene_chrom_start	gene_chrom_end	chr_name	chrom_strand	description	type_of_gene
28377	ENSACAG00000015491	PRDX6	71284129	71304057	4	1	peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]	protein_coding
28377	ENSACAG00000006991	CSNK1G1	429457	446293	GL343490.1	-1	casein kinase 1 gamma 1 [Source:HGNC Symbol;Acc:HGNC:2454]	protein_coding
28377	ENSACAG00000007450	MCCC1	172281	194076	3	1	methylcrotonoyl-CoA carboxylase 1 [Source:HGNC Symbol;Acc:HGNC:6936]	protein_coding
28377	ENSACAG00000026714		2508	4385	AAWZ02037365	-1		protein_coding
28377	ENSACAG00000016088	DBF4	19412017	19424287	6	1	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	protein_coding
28377	ENSACAG00000015479	ANKRD45	71295801	71310407	4	-1	ankyrin repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:24786]	protein_coding
28377	ENSACAG00000028180		14474	16107	AAWZ02037365	1		protein_coding
28377	ENSACAG00000002198		124	11366	AAWZ02037657	-1		protein_coding
28377	ENSACAG00000023959		37419	38304	GL344207.1	1		protein_coding
28377	ENSACAG00000022941	CDC42SE1	552	668	AAWZ02040816	1	CDC42 small effector 1 [Source:HGNC Symbol;Acc:HGNC:17719]	protein_coding
28377	ENSACAG00000000435		21	4195	GL345040.1	1		protein_coding
28377	ENSACAG00000016802		52920	67381	GL344207.1	-1		protein_coding
28377	ENSACAG00000027955		5203	9321	AAWZ02038392	1		protein_coding
28377	ENSACAG00000003867		161	12654	AAWZ02038155	-1		protein_coding
28377	ENSACAG00000015445	KLHL20	71309331	71337011	4	1	kelch like family member 20 [Source:HGNC Symbol;Acc:HGNC:25056]	protein_coding
28377	ENSACAG00000001132	ZNF618	50	29498	GL344328.1	-1	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	protein_coding
28377	ENSACAG00000023953		9579	10169	AAWZ02037424	1		protein_coding
28377	ENSACAG00000006989		25459	83884	GL343598.1	-1		protein_coding
28377	ENSACAG00000028782		454452	459042	GL343490.1	-1		protein_coding
28377	ENSACAG00000029286	oaz3	15885	21562	GL344382.1	-1	Anolis carolinensis ornithine decarboxylase antizyme 3 (oaz3), mRNA. [Source:RefSeq mRNA;Acc:NM_001291998]	protein_coding
28377	ENSACAG00000014843	USP31	57174	102118	GL343936.1	1	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]	protein_coding
28377	ENSACAG00000001107		54350	56844	GL344328.1	-1		protein_coding
28377	ENSACAG00000005864		1321237	1328822	5	-1		protein_coding
28377	ENSACAG00000007413		204826	223809	3	1		protein_coding
28377	ENSACAG00000014256	PPP2R2B	164459	345689	GL343234.1	1	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	protein_coding
28377	ENSACAG00000023901		12988	16612	AAWZ02037424	-1		protein_coding
28377	ENSACAG00000001193		443	4021	AAWZ02039426	1		protein_coding
28377	ENSACAG00000004338	SPACA9	290152	290643	GL343448.1	1	sperm acrosome associated 9 [Source:HGNC Symbol;Acc:HGNC:1367]	protein_coding
28377	ENSACAG00000008908		30248	34812	GL344382.1	1		protein_coding
28377	ENSACAG00000015326		773	10905	AAWZ02038585	1		protein_coding
28377	ENSACAG00000012369	RRAS2	537591	581808	GL343294.1	1	RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]	protein_coding
28377	ENSACAG00000013708		36	5867	AAWZ02038145	1		protein_coding
28377	ENSACAG00000027354		658	5538	AAWZ02041538	1		protein_coding
28377	ENSACAG00000006990	DTHD1	129711	156475	GL343598.1	1	death domain containing 1 [Source:HGNC Symbol;Acc:HGNC:37261]	protein_coding
28377	ENSACAG00000024515		2496	9201	GL344182.1	1		protein_coding
28377	ENSACAG00000028846		5096	6273	AAWZ02040944	1		protein_coding
28377	ENSACAG00000004020	SPOCK1	330051	674351	GL343448.1	1	SPARC/osteonectin, cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]	protein_coding
28377	ENSACAG00000027740		2023	7670	AAWZ02039903	1		protein_coding
28377	ENSACAG00000023667		21876	32715	GL344164.1	-1		protein_coding
28377	ENSACAG00000026558		1502	2575	AAWZ02041223	-1		protein_coding
28377	ENSACAG00000007077	TRIP4	462502	505657	GL343490.1	1	thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]	protein_coding
28377	ENSACAG00000026565		1	978	AAWZ02038987	-1		protein_coding
28377	ENSACAG00000015990	ADAM22	19428953	19574920	6	1	ADAM metallopeptidase domain 22 [Source:HGNC Symbol;Acc:HGNC:201]	protein_coding
28377	ENSACAG00000021966		946	1667	AAWZ02038832	-1		protein_coding
28377	ENSACAG00000008603		1100	3477	AAWZ02041583	1		protein_coding
28377	ENSACAG00000002446		4082	4258	GL344069.1	1		protein_coding
28377	ENSACAG00000028789		541613	542728	GL343448.1	-1		protein_coding
28377	ENSACAG00000015439	CENPL	71335453	71355560	4	-1	centromere protein L [Source:HGNC Symbol;Acc:HGNC:17879]	protein_coding
28377	ENSACAG00000010943		29412	44997	AAWZ02035238	-1		protein_coding
28377	ENSACAG00000002538		21998	57269	GL344182.1	-1		protein_coding
28377	ENSACAG00000024098		18779	31078	GL344402.1	1		protein_coding
28377	ENSACAG00000024586		3509	5758	GL344353.1	-1		protein_coding
28377	ENSACAG00000027300		36772	38647	GL344204.1	1		protein_coding
28377	ENSACAG00000014252	GPR151	427041	428279	GL343234.1	1	G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]	protein_coding
28377	ENSACAG00000001127	CDC34	2140	7124	AAWZ02038483	-1	cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]	protein_coding
28377	ENSACAG00000012730	TUB	613870	802467	GL343294.1	1	tubby bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]	protein_coding
28377	ENSACAG00000001687		600	41922	GL344359.1	1		protein_coding
28377	ENSACAG00000024995		20652	21385	GL344353.1	1		protein_coding
28377	ENSACAG00000015426	DARS2	71356025	71376290	4	1	aspartyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25538]	protein_coding
28377	ENSACAG00000008344		1674	15359	AAWZ02037526	1		protein_coding
28377	ENSACAG00000015222		1495	15911	AAWZ02037538	1		protein_coding
28377	ENSACAG00000026262		5258	13331	AAWZ02037244	-1		protein_coding
28377	ENSACAG00000007125	ZNF609	526213	566755	GL343490.1	1	zinc finger protein 609 [Source:HGNC Symbol;Acc:HGNC:29003]	protein_coding
28377	ENSACAG00000000562		419	13774	GL344462.1	-1		protein_coding
28377	ENSACAG00000007194		21402	56452	GL344119.1	1		protein_coding
28377	ENSACAG00000008726		112	9000	GL344332.1	1		protein_coding
28377	ENSACAG00000024512		19737	21273	AAWZ02035952	1		protein_coding
28377	ENSACAG00000012682	RIC3	817267	838725	GL343294.1	-1	RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]	protein_coding
28377	ENSACAG00000001058		1667	43130	AAWZ02035589	-1		protein_coding
28377	ENSACAG00000015932	STEAP4	19607672	19618528	6	-1	STEAP4 metalloreductase [Source:HGNC Symbol;Acc:HGNC:21923]	protein_coding
28377	ENSACAG00000009106	ANKFN1	204352	320796	GL343198.1	1	ankyrin repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26766]	protein_coding
28377	ENSACAG00000026987		1166	6811	AAWZ02039930	-1		protein_coding
28377	ENSACAG00000002211		15071	52093	GL343924.1	1		protein_coding
28377	ENSACAG00000007150	oaz2	570376	581678	GL343490.1	-1	ornithine decarboxylase antizyme 2  [Source:RefSeq peptide;Acc:NP_001278824]	protein_coding
28377	ENSACAG00000014246	TCERG1	432182	479430	GL343234.1	-1	transcription elongation regulator 1 [Source:HGNC Symbol;Acc:HGNC:15630]	protein_coding
28377	ENSACAG00000014074	CTSA	2027	19145	GL344146.1	1	cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]	protein_coding
28377	ENSACAG00000009114		325709	347938	GL343198.1	1		protein_coding
28377	ENSACAG00000015927	ZNF804B	20033053	20063295	6	1	zinc finger protein 804B [Source:HGNC Symbol;Acc:HGNC:21958]	protein_coding
28377	ENSACAG00000006144		1673	5628	AAWZ02038160	1		protein_coding
28377	ENSACAG00000010793		63	10242	AAWZ02038835	1		protein_coding
28377	ENSACAG00000002233		27608	81956	GL343924.1	-1		protein_coding
28377	ENSACAG00000012661		932669	974781	GL343294.1	-1		protein_coding
28377	ENSACAG00000015410	ZBTB37	71400332	71409206	4	1	zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:HGNC:28365]	protein_coding
28377	ENSACAG00000013199	PLXNA4	1828574	1976982	5	-1	plexin A4 [Source:HGNC Symbol;Acc:HGNC:9102]	protein_coding
28377	ENSACAG00000009118	NOG	406299	407015	GL343198.1	1	noggin [Source:HGNC Symbol;Acc:HGNC:7866]	protein_coding
28377	ENSACAG00000011551	MEPCE	862	10707	GL343895.1	-1	methylphosphate capping enzyme [Source:HGNC Symbol;Acc:HGNC:20247]	protein_coding
28377	ENSACAG00000002644	B4GAT1	1260	3826	GL343890.1	1	beta-1,4-glucuronyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15685]	protein_coding
28377	ENSACAG00000029295		8018	9894	AAWZ02038952	-1		protein_coding
28377	ENSACAG00000029611		28	2544	AAWZ02041386	1		protein_coding
28377	ENSACAG00000014339		831098	831844	GL343368.1	1		protein_coding
28377	ENSACAG00000007105	EDF1	21	5418	GL343888.1	-1	endothelial differentiation related factor 1 [Source:HGNC Symbol;Acc:HGNC:3164]	protein_coding
28377	ENSACAG00000015915		20282895	20303132	6	1		protein_coding
28377	ENSACAG00000007250	ATP11B	238573	328604	3	-1	ATPase phospholipid transporting 11B (putative) [Source:HGNC Symbol;Acc:HGNC:13553]	protein_coding
28377	ENSACAG00000012603	STK33	1564494	1614728	GL343294.1	-1	serine/threonine kinase 33 [Source:HGNC Symbol;Acc:HGNC:14568]	protein_coding
28377	ENSACAG00000023838		19126	19575	GL343890.1	-1		protein_coding
28377	ENSACAG00000015895	STEAP2	20313651	20327945	6	1	STEAP2 metalloreductase [Source:HGNC Symbol;Acc:HGNC:17885]	protein_coding
28377	ENSACAG00000027795		36052	37290	GL343912.1	-1		protein_coding
28377	ENSACAG00000022295		21	6756	AAWZ02039196	-1		protein_coding
28377	ENSACAG00000011611		16538	51358	GL343895.1	1		protein_coding
28377	ENSACAG00000008707		9724	33157	GL344332.1	-1		protein_coding
28377	ENSACAG00000002665		32031	40740	GL343890.1	-1		protein_coding
28377	ENSACAG00000007991		804	2539	AAWZ02040417	-1		protein_coding
28377	ENSACAG00000009123	C17orf67	584797	590356	GL343198.1	-1	chromosome 17 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:27900]	protein_coding
28377	ENSACAG00000026611		214663	235284	GL343912.1	1		protein_coding
28377	ENSACAG00000015348	SERPINC1	71428264	71441485	4	-1	serpin family C member 1 [Source:HGNC Symbol;Acc:HGNC:775]	protein_coding
28377	ENSACAG00000009124	DGKE	597987	621886	GL343198.1	1	diacylglycerol kinase epsilon [Source:HGNC Symbol;Acc:HGNC:2852]	protein_coding
28377	ENSACAG00000002666		43623	50178	GL343890.1	-1		protein_coding
28377	ENSACAG00000014345	WAPL	846765	905175	GL343368.1	-1	WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293]	protein_coding
28377	ENSACAG00000009583	SIRT2	18663	30561	GL343885.1	-1	sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886]	protein_coding
28377	ENSACAG00000007135	TRAF2	8280	25243	GL343888.1	1	TNF receptor associated factor 2 [Source:HGNC Symbol;Acc:HGNC:12032]	protein_coding
28377	ENSACAG00000015871	CFAP69	20335968	20363960	6	1	cilia and flagella associated protein 69 [Source:HGNC Symbol;Acc:HGNC:26107]	protein_coding
28377	ENSACAG00000028603	CHCHD3	2601265	2829443	5	-1	coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]	protein_coding
28377	ENSACAG00000014170	PLTP	20067	45958	GL344146.1	-1	phospholipid transfer protein [Source:HGNC Symbol;Acc:HGNC:9093]	protein_coding
28377	ENSACAG00000022723		3312	35224	GL344083.1	1		protein_coding
28377	ENSACAG00000009193		638917	649124	GL343198.1	1		protein_coding
28377	ENSACAG00000017073		2904091	3268075	5	1		protein_coding
28377	ENSACAG00000006309	PC	2439	13924	GL344355.1	1	pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]	protein_coding
28377	ENSACAG00000029622	FAM237B	20378675	20385610	6	-1	family with sequence similarity 237 member B [Source:HGNC Symbol;Acc:HGNC:53217]	protein_coding
28377	ENSACAG00000014177		592047	637185	GL343234.1	-1		protein_coding
28377	ENSACAG00000002701	ATL3	68886	89317	GL343890.1	-1	atlastin GTPase 3 [Source:HGNC Symbol;Acc:HGNC:24526]	protein_coding
28377	ENSACAG00000021990		938093	939165	GL343368.1	1		protein_coding
28377	ENSACAG00000009216	TRIM25	658779	676108	GL343198.1	-1	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	protein_coding
28377	ENSACAG00000007156	FBXW5	37488	43665	GL343888.1	-1	F-box and WD repeat domain containing 5 [Source:HGNC Symbol;Acc:HGNC:13613]	protein_coding
28377	ENSACAG00000006368		13286	14781	GL344355.1	-1		protein_coding
28377	ENSACAG00000026757		967737	968213	GL343368.1	1		protein_coding
28377	ENSACAG00000015854	GTPBP10	20395606	20408088	6	1	GTP binding protein 10 [Source:HGNC Symbol;Acc:HGNC:25106]	protein_coding
28377	ENSACAG00000006812	PSMC6	1977	19274	GL343527.1	1	proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]	protein_coding
28377	ENSACAG00000017125		3267941	3349592	5	1		protein_coding
28377	ENSACAG00000003917	DNAJC19	1472164	1476437	3	1	DnaJ heat shock protein family (Hsp40) member C19 [Source:HGNC Symbol;Acc:HGNC:30528]	protein_coding
28377	ENSACAG00000029386	PAXX	91779	107187	GL343888.1	1	PAXX, non-homologous end joining factor [Source:HGNC Symbol;Acc:HGNC:27849]	protein_coding
28377	ENSACAG00000009248	COIL	683283	691699	GL343198.1	-1	coilin [Source:HGNC Symbol;Acc:HGNC:2184]	protein_coding
28377	ENSACAG00000015849	CLDN12	20418996	20419733	6	1	claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034]	protein_coding
28377	ENSACAG00000007200	CLIC3	103990	113091	GL343888.1	-1	chloride intracellular channel 3 [Source:HGNC Symbol;Acc:HGNC:2064]	protein_coding
28377	ENSACAG00000014422	OPN4	1016503	1085661	GL343368.1	1	opsin 4 [Source:HGNC Symbol;Acc:HGNC:14449]	protein_coding
28377	ENSACAG00000026822		20356	33190	GL344355.1	1		protein_coding
28377	ENSACAG00000029267		20424711	20447395	6	1		protein_coding
28377	ENSACAG00000008419	LACTBL1	55384	62997	GL344083.1	1	lactamase beta like 1 [Source:HGNC Symbol;Acc:HGNC:35445]	protein_coding
28377	ENSACAG00000017103	LRGUK	3360839	3460148	5	1	leucine rich repeats and guanylate kinase domain containing [Source:HGNC Symbol;Acc:HGNC:21964]	protein_coding
28377	ENSACAG00000015271	RC3H1	71461051	71523455	4	-1	ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]	protein_coding
28377	ENSACAG00000028418		85064	109424	GL343235.1	1		protein_coding
28377	ENSACAG00000009279	SCPEP1	700258	729171	GL343198.1	1	serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]	protein_coding
28377	ENSACAG00000015785	CDK14	20475429	20677169	6	1	cyclin dependent kinase 14 [Source:HGNC Symbol;Acc:HGNC:8883]	protein_coding
28377	ENSACAG00000011632		77126	137994	GL343895.1	1		protein_coding
28377	ENSACAG00000023869		114976	140922	GL343235.1	1		protein_coding
28377	ENSACAG00000007319	SCN4B	5202	7733	AAWZ02039089	1	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	protein_coding
28377	ENSACAG00000029309	SLC35B4	3468578	3481800	5	-1	solute carrier family 35 member B4 [Source:HGNC Symbol;Acc:HGNC:20584]	protein_coding
28377	ENSACAG00000023741		5056	21166	AAWZ02036810	1		protein_coding
28377	ENSACAG00000022979		343	1705	AAWZ02041195	1		protein_coding
28377	ENSACAG00000002247		21	17114	AAWZ02036894	-1		protein_coding
28377	ENSACAG00000026489		2450	5594	AAWZ02041356	-1		protein_coding
28377	ENSACAG00000026733		4993	5232	AAWZ02036459	-1		protein_coding
28377	ENSACAG00000017822		162797	172173	GL343235.1	1		protein_coding
28377	ENSACAG00000005365		79	5482	AAWZ02040396	-1		protein_coding
28377	ENSACAG00000011856		4935	34027	GL344085.1	-1		protein_coding
28377	ENSACAG00000029314		2664	14964	AAWZ02037537	1		protein_coding
28377	ENSACAG00000026138		1949	9871	GL344750.1	-1		protein_coding
28377	ENSACAG00000017816		189177	221060	GL343235.1	1		protein_coding
28377	ENSACAG00000028357		22	3781	AAWZ02040677	1		protein_coding
28377	ENSACAG00000008838		18307	32521	AAWZ02035960	1		protein_coding
28377	ENSACAG00000015779	FZD1	20755209	20757079	6	1	frizzled class receptor 1 [Source:HGNC Symbol;Acc:HGNC:4038]	protein_coding
28377	ENSACAG00000006799	STYX	34642	68916	GL343527.1	1	serine/threonine/tyrosine interacting protein [Source:HGNC Symbol;Acc:HGNC:11447]	protein_coding
28377	ENSACAG00000009621	NFU1	149	9069	GL344011.1	-1	NFU1 iron-sulfur cluster scaffold [Source:HGNC Symbol;Acc:HGNC:16287]	protein_coding
28377	ENSACAG00000009540	NFKBIB	30314	36484	GL343885.1	1	NFKB inhibitor beta [Source:HGNC Symbol;Acc:HGNC:7798]	protein_coding
28377	ENSACAG00000009413	RAB11FIP4	760986	976295	GL343198.1	1	RAB11 family interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30267]	protein_coding
28377	ENSACAG00000025055		230193	241360	GL343235.1	1		protein_coding
28377	ENSACAG00000024338		2592	9073	AAWZ02038693	1		protein_coding
28377	ENSACAG00000009651		15673	16506	GL344011.1	-1		protein_coding
28377	ENSACAG00000022065		522	7991	AAWZ02039701	1		protein_coding
28377	ENSACAG00000023321		1027	4608	AAWZ02039565	1		protein_coding
28377	ENSACAG00000004467	CCM2	20645	39173	GL344330.1	1	CCM2 scaffolding protein [Source:HGNC Symbol;Acc:HGNC:21708]	protein_coding
28377	ENSACAG00000009472	UTP6	1406789	1430906	GL343198.1	-1	UTP6, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:18279]	protein_coding
28377	ENSACAG00000001922	MAPK6	4633	14350	GL343998.1	1	mitogen-activated protein kinase 6 [Source:HGNC Symbol;Acc:HGNC:6879]	protein_coding
28377	ENSACAG00000029165		295317	310525	GL343235.1	1		protein_coding
28377	ENSACAG00000002883	RTN3	89575	128828	GL343890.1	1	reticulon 3 [Source:HGNC Symbol;Acc:HGNC:10469]	protein_coding
28377	ENSACAG00000008627	TAS1R2	14990	22806	AAWZ02036459	-1	taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905]	protein_coding
28377	ENSACAG00000006779	GNPNAT1	70599	80243	GL343527.1	-1	glucosamine-phosphate N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:19980]	protein_coding
28377	ENSACAG00000023681		1949	6585	GL344422.1	1		protein_coding
28377	ENSACAG00000025572		41820	44193	GL343885.1	-1		protein_coding
28377	ENSACAG00000008817		9713	15543	AAWZ02035675	1		protein_coding
28377	ENSACAG00000014175		21	11758	AAWZ02038410	1		protein_coding
28377	ENSACAG00000003918	FXR1	1479847	1498638	3	-1	FMR1 autosomal homolog 1 [Source:HGNC Symbol;Acc:HGNC:4023]	protein_coding
28377	ENSACAG00000017814	CCDC86	312795	317274	GL343235.1	1	coiled-coil domain containing 86 [Source:HGNC Symbol;Acc:HGNC:28359]	protein_coding
28377	ENSACAG00000028657		86168	115057	GL343885.1	-1		protein_coding
28377	ENSACAG00000015777	MTERF1	20958382	20959572	6	-1	mitochondrial transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:21463]	protein_coding
28377	ENSACAG00000006618	FERMT2	106366	154868	GL343527.1	-1	fermitin family member 2 [Source:HGNC Symbol;Acc:HGNC:15767]	protein_coding
28377	ENSACAG00000017152		3529736	3603275	5	1		protein_coding
28377	ENSACAG00000001149		969	5211	AAWZ02039648	1		protein_coding
28377	ENSACAG00000001314		363	12630	AAWZ02038110	1		protein_coding
28377	ENSACAG00000014350	EML4	112539	218477	GL343600.1	1	echinoderm microtubule associated protein like 4 [Source:HGNC Symbol;Acc:HGNC:1316]	protein_coding
28377	ENSACAG00000002018	PPP6C	150	4760	AAWZ02040697	-1	protein phosphatase 6 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9323]	protein_coding
28377	ENSACAG00000010679	CUL4B	8233	28752	GL343839.1	-1	cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]	protein_coding
28377	ENSACAG00000017812	BAAT	321989	330027	GL343235.1	1	bile acid-CoA:amino acid N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:932]	protein_coding
28377	ENSACAG00000009504	SUZ12	1446010	1479682	GL343198.1	1	SUZ12 polycomb repressive complex 2 subunit [Source:HGNC Symbol;Acc:HGNC:17101]	protein_coding
28377	ENSACAG00000015106	RABGAP1L	71544420	71716690	4	1	RAB GTPase activating protein 1 like [Source:HGNC Symbol;Acc:HGNC:24663]	protein_coding
28377	ENSACAG00000014489		22704	32018	AAWZ02035675	1		protein_coding
28377	ENSACAG00000005874		153358	171341	GL343475.1	1		protein_coding
28377	ENSACAG00000008770		5362	18493	GL344422.1	-1		protein_coding
28377	ENSACAG00000027570		209	3214	AAWZ02037296	1		protein_coding
28377	ENSACAG00000000126		5013	14108	AAWZ02037500	-1		protein_coding
28377	ENSACAG00000028378		6604	7785	AAWZ02037296	1		protein_coding
28377	ENSACAG00000002724	UCN3	3754592	3755056	5	1	urocortin 3 [Source:HGNC Symbol;Acc:HGNC:17781]	protein_coding
28377	ENSACAG00000006884	ADPGK	34825	45925	GL343872.1	1	ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]	protein_coding
28377	ENSACAG00000023090		215889	216456	GL343527.1	-1		protein_coding
28377	ENSACAG00000010808	MRPL49	1170	5601	GL344606.1	-1	mitochondrial ribosomal protein L49 [Source:HGNC Symbol;Acc:HGNC:1176]	protein_coding
28377	ENSACAG00000009593		1486355	1512523	GL343198.1	-1		protein_coding
28377	ENSACAG00000028326		3803343	3824084	5	1		protein_coding
28377	ENSACAG00000006568	DDHD1	256159	293412	GL343527.1	-1	DDHD domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19714]	protein_coding
